0 	 0
1 	 1
2 	 2
3 	 3
4 	 4
5 	 5
6 	 6
7 	 7
9 	 5
10 	 8
13 	 9
14 	 10
15 	 8
16 	 11
17 	 12
25 	 5
30 	 5
38 	 5
41 	 6
49 	 7
55 	 4
69 	 6
72 	 10
91 	 5
131 	 5
139 	 4
141 	 5
145 	 5
158 	 11
163 	 10
188 	 5
192 	 5
201 	 5
204 	 4
207 	 5
208 	 5
216 	 5
222 	 5
228 	 5
229 	 5
230 	 5
233 	 5
234 	 10
236 	 5
253 	 5
254 	 5
263 	 5
275 	 5
289 	 10
294 	 5
295 	 10
300 	 5
304 	 7
317 	 5
320 	 5
337 	 5
339 	 4
348 	 9
361 	 5
374 	 7
378 	 5
381 	 5
409 	 6
415 	 5
418 	 6
421 	 5
434 	 5
436 	 5
446 	 5
459 	 5
464 	 5
476 	 5
480 	 5
482 	 5
491 	 5
493 	 5
496 	 5
512 	 5
515 	 5
527 	 5
529 	 5
534 	 5
535 	 5
539 	 5
541 	 5
556 	 5
558 	 5
573 	 5
582 	 5
586 	 7
613 	 5
616 	 5
625 	 5
628 	 5
632 	 5
633 	 5
642 	 5
647 	 5
657 	 11
669 	 5
680 	 5
692 	 5
722 	 5
729 	 5
735 	 5
748 	 10
753 	 5
756 	 5
760 	 10
768 	 5
769 	 5
787 	 5
790 	 5
794 	 5
802 	 5
809 	 5
828 	 5
830 	 5
845 	 5
848 	 5
860 	 5
868 	 5
876 	 5
888 	 5
892 	 5
893 	 5
894 	 5
904 	 7
910 	 5
919 	 10
930 	 5
931 	 5
944 	 5
949 	 5
955 	 3
958 	 5
967 	 5
972 	 5
978 	 5
989 	 0
1001 	 5
1010 	 5
1023 	 5
1024 	 5
1025 	 5
1031 	 5
1040 	 5
1059 	 7
1060 	 5
1063 	 5
1065 	 5
1073 	 5
1079 	 5
1080 	 5
1090 	 5
1093 	 5
1103 	 5
1105 	 5
1106 	 5
1112 	 3
1114 	 5
1121 	 5
1125 	 3
1127 	 5
1128 	 5
1131 	 5
1140 	 5
1141 	 5
1143 	 5
1150 	 5
1153 	 5
1154 	 5
1160 	 5
1165 	 5
1172 	 5
1175 	 10
1176 	 5
1185 	 5
1191 	 5
1196 	 7
1200 	 7
1211 	 5
1213 	 5
1234 	 5
1237 	 5
1238 	 5
1249 	 5
1261 	 9
1266 	 5
1274 	 5
1282 	 5
1283 	 5
1286 	 5
1291 	 5
1314 	 9
1323 	 5
1330 	 5
1339 	 5
1344 	 5
1347 	 5
1357 	 5
1370 	 5
1374 	 5
1389 	 10
1398 	 7
1404 	 5
1419 	 5
1421 	 5
1425 	 7
1430 	 5
1439 	 5
1440 	 5
1445 	 5
1452 	 5
1457 	 5
1458 	 5
1459 	 5
1470 	 5
1473 	 5
1480 	 5
1483 	 5
1485 	 7
1487 	 5
1500 	 5
1504 	 5
1507 	 5
1514 	 11
1523 	 4
1530 	 5
1553 	 5
1555 	 5
1569 	 5
1578 	 9
1580 	 5
1583 	 5
1585 	 5
1593 	 10
1597 	 5
1599 	 5
1604 	 5
1605 	 5
1610 	 5
1615 	 11
1624 	 5
1625 	 5
1628 	 5
1632 	 5
1637 	 5
1638 	 5
1666 	 5
1674 	 5
1678 	 0
1701 	 6
1707 	 5
1734 	 5
1736 	 5
1737 	 5
1740 	 5
1746 	 5
1756 	 5
1759 	 5
1766 	 5
1767 	 5
1802 	 5
1808 	 5
1811 	 9
1814 	 5
1816 	 5
1820 	 5
1827 	 5
1831 	 5
1836 	 5
1844 	 5
1846 	 5
1853 	 5
1858 	 5
1875 	 5
1881 	 5
1899 	 5
1900 	 5
1906 	 5
1922 	 5
1924 	 5
1926 	 5
1929 	 5
1933 	 5
1935 	 5
1936 	 5
1941 	 7
1962 	 5
1963 	 5
1970 	 7
1971 	 5
1974 	 5
1984 	 4
1987 	 5
2001 	 5
2002 	 5
2008 	 10
2017 	 5
2019 	 5
2049 	 5
2050 	 5
2052 	 5
2059 	 7
2068 	 5
2089 	 5
2092 	 5
2095 	 5
2120 	 5
2142 	 5
2143 	 5
2150 	 5
2160 	 10
2162 	 5
2164 	 9
2165 	 5
2177 	 5
2188 	 5
2189 	 5
2201 	 5
2208 	 5
2213 	 5
2214 	 5
2219 	 5
2227 	 10
2230 	 5
2231 	 5
2240 	 9
2241 	 5
2242 	 5
2245 	 5
2257 	 0
2266 	 10
2270 	 3
2271 	 5
2272 	 5
2277 	 5
2299 	 5
2303 	 5
2309 	 9
2317 	 5
2324 	 5
2327 	 9
2334 	 5
2338 	 10
2341 	 5
2363 	 3
2374 	 5
2387 	 5
2394 	 5
2399 	 5
2413 	 5
2414 	 5
2422 	 5
2438 	 5
2444 	 5
2453 	 5
2474 	 5
2485 	 5
2492 	 5
2495 	 5
2497 	 0
2498 	 5
2500 	 10
2513 	 5
2514 	 5
2515 	 4
2518 	 5
2534 	 5
2567 	 10
2582 	 5
2592 	 10
2597 	 5
2600 	 9
2629 	 5
2642 	 5
2649 	 3
2658 	 10
2667 	 5
2669 	 5
2674 	 5
2678 	 9
2699 	 5
2708 	 5
2717 	 5
2719 	 9
2751 	 5
