2399 	 2013
2399 	 2346
2399 	 534
2399 	 13
2485 	 1613
2485 	 17
2485 	 43
201 	 2131
201 	 373
201 	 690
201 	 155
201 	 1149
201 	 50
201 	 10
201 	 60
201 	 2584
201 	 1855
201 	 17
201 	 24
201 	 1033
201 	 85
201 	 96
201 	 483
201 	 102
201 	 167
201 	 30
201 	 108
201 	 40
201 	 110
201 	 569
201 	 156
201 	 120
201 	 744
201 	 64
201 	 1630
1001 	 1511
1001 	 2968
1001 	 291
1001 	 7
1001 	 416
1001 	 46
1001 	 2
1001 	 417
1001 	 108
1001 	 1205
1001 	 3297
1001 	 107
1001 	 2040
1323 	 1810
1323 	 107
1323 	 155
1323 	 610
1323 	 84
1323 	 1511
1323 	 23
1323 	 311
1025 	 1921
1025 	 155
1025 	 0
1025 	 389
1025 	 240
1025 	 21
1025 	 236
1025 	 5644
1025 	 118
1025 	 17
1025 	 2028
1025 	 30
1025 	 589
1025 	 109
1025 	 13
1025 	 4
1734 	 1947
1734 	 14
1734 	 85
1734 	 1352
1734 	 2
1734 	 15
1734 	 3627
1734 	 156
1734 	 5710
1808 	 29
1808 	 14
1808 	 21
1808 	 7
1808 	 85
1808 	 1122
1808 	 56
1666 	 29
1666 	 418
1666 	 14
1666 	 301
1666 	 3259
1666 	 0
1666 	 389
1666 	 25
1666 	 7
1666 	 251
1666 	 247
1666 	 127
1666 	 466
2143 	 5388
2143 	 0
2143 	 1352
2143 	 32
1080 	 29
1080 	 997
1080 	 1348
1080 	 388
1080 	 436
1080 	 856
1080 	 89
1080 	 21
1080 	 552
1080 	 5468
1080 	 39
1080 	 47
1080 	 108
1080 	 22
1080 	 1810
1080 	 1136
1080 	 1112
2271 	 1672
2271 	 1076
2271 	 43
2271 	 40
1678 	 60
1678 	 15
1678 	 4078
1678 	 856
1678 	 25
1678 	 202
1678 	 361
1678 	 2
1678 	 969
1678 	 148
1756 	 301
1756 	 188
1756 	 354
1756 	 0
1756 	 2
1756 	 210
1756 	 247
1756 	 2883
1419 	 2978
1419 	 188
1419 	 155
1419 	 25
1419 	 7
1419 	 17
1419 	 134
229 	 2013
229 	 14
229 	 2618
229 	 2535
229 	 2599
229 	 155
229 	 1588
229 	 882
229 	 0
229 	 89
229 	 10
229 	 420
229 	 610
229 	 7
229 	 39
229 	 17
229 	 514
229 	 718
229 	 96
229 	 84
229 	 46
229 	 2
229 	 841
229 	 184
229 	 4516
229 	 127
229 	 13
229 	 318
229 	 466
229 	 180
229 	 122
1674 	 25
1674 	 10
1674 	 47
1674 	 46
1674 	 439
1674 	 268
2208 	 684
2208 	 10
2208 	 1808
2208 	 30
2208 	 4122
1172 	 3976
1172 	 242
1172 	 0
1172 	 42
1172 	 24
1172 	 483
1172 	 2720
1172 	 2
1172 	 108
1172 	 537
1172 	 15
1172 	 318
1172 	 4595
1853 	 1061
1853 	 429
1853 	 2013
1853 	 849
1853 	 60
1853 	 145
1853 	 112
1853 	 398
1853 	 491
2303 	 856
2303 	 2346
2303 	 39
2303 	 96
2303 	 84
2303 	 6151
1610 	 418
1610 	 0
1610 	 544
1610 	 7
1610 	 2
1610 	 558
1610 	 45
1610 	 4583
1858 	 1917
1858 	 7
1858 	 202
1858 	 361
1858 	 2
1858 	 4711
1858 	 13
1814 	 4038
1814 	 1917
1814 	 21
1814 	 2788
1814 	 1033
1814 	 134
1814 	 2
1814 	 184
1814 	 165
1814 	 120
1740 	 14
1740 	 1438
1740 	 63
515 	 29
515 	 1917
515 	 0
515 	 389
515 	 240
515 	 10
515 	 1438
515 	 610
515 	 118
515 	 17
515 	 24
515 	 404
515 	 109
515 	 22
515 	 1185
515 	 4
633 	 29
633 	 2141
633 	 690
633 	 2880
633 	 354
633 	 436
633 	 0
633 	 3483
633 	 21
633 	 50
633 	 10
633 	 550
633 	 17
633 	 457
633 	 3101
633 	 232
633 	 110
633 	 127
633 	 2649
633 	 4
633 	 156
949 	 5154
949 	 14
949 	 242
949 	 0
949 	 89
949 	 21
949 	 42
949 	 610
949 	 202
949 	 24
949 	 84
949 	 4
949 	 691
949 	 142
949 	 64
949 	 311
753 	 201
753 	 3976
753 	 242
753 	 301
753 	 50
753 	 718
753 	 43
753 	 40
753 	 109
753 	 23
753 	 15
753 	 165
753 	 63
753 	 64
1185 	 29
1185 	 1038
1185 	 25
1185 	 10
1185 	 420
1185 	 544
1185 	 40
1185 	 110
1185 	 13
1185 	 399
1185 	 150
1185 	 180
1185 	 1630
931 	 29
931 	 2599
931 	 0
931 	 240
931 	 684
931 	 25
931 	 46
931 	 2
931 	 30
931 	 439
931 	 22
931 	 150
931 	 142
418 	 4389
418 	 29
418 	 188
418 	 684
418 	 860
418 	 39
418 	 2175
418 	 43
418 	 1096
418 	 15
418 	 1705
418 	 466
418 	 12
418 	 156
418 	 180
418 	 45
421 	 242
