0	43
1	54
2	63
3	24
4	14
5	30
6	72
7	33
8	55
9	26
10	0
11	49
12	64
13	8
14	34
15	33
16	0
17	45
18	51
19	14
20	19
21	33
22	50
23	0
24	0
25	64
26	27
27	40
28	65
29	55
30	34
31	0
32	43
33	27
34	27
35	27
36	0
37	64
38	33
39	53
40	0
41	25
42	0
43	21
44	33
45	17
46	27
47	55
48	64
49	27
50	2
51	41
52	71
53	64
54	41
55	1
56	14
57	27
58	41
59	51
60	10
61	43
62	14
63	21
64	29
65	14
66	70
67	43
68	65
69	53
70	40
71	49
72	64
73	65
74	34
75	55
76	6
77	9
78	64
79	44
80	72
81	41
82	18
83	39
84	18
85	44
86	22
87	23
88	36
89	58
90	30
91	1
92	0
93	40
94	55
95	0
96	7
97	41
98	55
99	49
100	49
101	51
102	43
103	71
104	18
105	43
106	62
107	55
108	51
109	41
110	1
111	68
112	25
113	40
114	4
115	55
116	63
117	42
118	36
119	43
120	46
121	53
122	6
123	26
124	64
125	1
126	44
127	43
128	64
129	20
130	40
131	22
132	43
133	5
134	43
135	53
136	55
137	60
138	66
139	33
140	43
141	43
142	14
143	11
144	4
145	1
146	38
147	55
148	4
149	58
150	25
151	44
152	36
153	39
154	1
155	39
156	44
157	68
158	55
159	2
160	65
161	33
162	10
163	23
164	1
165	3
166	9
167	55
168	67
169	16
170	23
171	14
172	43
173	39
174	41
175	31
176	41
177	55
178	58
179	3
180	55
181	7
182	46
183	43
184	40
185	53
186	59
187	19
188	23
189	40
190	59
191	64
192	3
193	61
194	64
195	36
196	43
197	51
198	55
199	0
200	48
201	15
202	55
203	55
204	38
205	58
206	41
207	16
208	53
209	29
210	1
211	28
212	42
213	68
214	34
215	1
216	49
217	51
218	59
219	25
220	67
221	55
222	5
223	52
224	47
225	58
226	42
227	61
228	41
229	59
230	37
231	51
232	25
233	55
234	35
235	44
236	50
237	51
238	64
239	51
240	49
241	53
242	58
243	30
244	71
245	12
246	70
247	22
248	1
249	49
250	42
251	14
252	12
253	41
254	34
255	18
256	38
